Name,Latitude,Longitude,Date,Prism_precipitation,date,Wunderground_precipitation_data
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-09,0.0,2024-06-09,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-09,0.0,2024-06-09,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-10,0.0,2024-06-10,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-10,0.0,2024-06-10,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-10,0.0,2024-06-10,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-10,0.0,2024-06-10,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-10,0.0,2024-06-10,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-10,0.0,2024-06-10,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-10,0.0,2024-06-10,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-10,0.0,2024-06-10,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-10,0.0,2024-06-10,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-10,0.0,2024-06-10,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-11,0.0,2024-06-11,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-11,0.0,2024-06-11,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-11,0.0,2024-06-11,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-11,0.0,2024-06-11,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-11,0.0,2024-06-11,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-11,0.0,2024-06-11,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-11,0.0,2024-06-11,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-11,0.0,2024-06-11,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-11,0.0,2024-06-11,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-11,0.0,2024-06-11,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-12,0.0,2024-06-12,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-12,0.0,2024-06-12,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-12,0.0,2024-06-12,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-12,0.0,2024-06-12,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-12,0.0,2024-06-12,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-12,0.0,2024-06-12,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-12,0.0,2024-06-12,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-12,0.0,2024-06-12,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-12,0.0,2024-06-12,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-12,0.0,2024-06-12,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-13,0.0,2024-06-13,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-13,0.0,2024-06-13,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-13,0.0,2024-06-13,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-13,0.0,2024-06-13,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-13,0.0,2024-06-13,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-13,0.0,2024-06-13,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-13,0.0,2024-06-13,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-13,0.0,2024-06-13,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-13,0.0,2024-06-13,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-13,0.0,2024-06-13,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-14,0.0,2024-06-14,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-14,0.0,2024-06-14,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-14,0.0,2024-06-14,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-14,0.0,2024-06-14,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-14,0.0,2024-06-14,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-14,0.0,2024-06-14,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-14,0.0,2024-06-14,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-14,0.0,2024-06-14,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-14,0.0,2024-06-14,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-14,0.0,2024-06-14,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-15,0.0,2024-06-15,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-15,0.0,2024-06-15,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-15,0.0,2024-06-15,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-15,0.0,2024-06-15,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-15,0.0,2024-06-15,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-15,0.0,2024-06-15,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-15,0.0,2024-06-15,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-15,0.0,2024-06-15,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-15,0.0,2024-06-15,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-15,0.0,2024-06-15,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-16,0.0,2024-06-16,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-16,0.0,2024-06-16,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-16,0.0,2024-06-16,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-16,0.0,2024-06-16,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-16,0.0,2024-06-16,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-16,0.0,2024-06-16,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-16,0.0,2024-06-16,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-16,0.0,2024-06-16,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-16,0.0,2024-06-16,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-16,0.0,2024-06-16,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-17,0.0,2024-06-17,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-17,0.0,2024-06-17,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-17,0.0,2024-06-17,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-17,0.0,2024-06-17,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-17,0.0,2024-06-17,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-17,0.0,2024-06-17,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-17,0.0,2024-06-17,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-17,0.0,2024-06-17,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-17,0.0,2024-06-17,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-17,0.0,2024-06-17,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-18,0.0,2024-06-18,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-18,0.0,2024-06-18,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-18,0.0,2024-06-18,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-18,0.0,2024-06-18,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-18,0.0,2024-06-18,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-18,0.0,2024-06-18,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-18,0.0,2024-06-18,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-18,0.0,2024-06-18,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-18,0.0,2024-06-18,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-18,0.0,2024-06-18,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-19,0.0,2024-06-19,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-19,0.0,2024-06-19,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-19,0.0,2024-06-19,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-19,0.0,2024-06-19,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-19,0.0,2024-06-19,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-19,0.0,2024-06-19,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-19,0.0,2024-06-19,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-19,0.0,2024-06-19,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-19,0.0,2024-06-19,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-19,0.0,2024-06-19,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-20,0.0,2024-06-20,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-20,0.0,2024-06-20,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-20,0.0,2024-06-20,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-20,0.0,2024-06-20,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-20,0.0,2024-06-20,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-20,0.0,2024-06-20,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-20,0.0,2024-06-20,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-20,0.0,2024-06-20,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-20,0.0,2024-06-20,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-20,0.0,2024-06-20,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-21,1.41279995441437,2024-06-21,0.36
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-21,0.0,2024-06-21,0.36
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-21,0.0,2024-06-21,0.36
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-21,0.0,2024-06-21,0.36
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-21,0.0,2024-06-21,0.36
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-21,0.0,2024-06-21,0.36
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-21,0.0,2024-06-21,0.36
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-21,0.258199989795685,2024-06-21,0.36
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-21,0.806599974632263,2024-06-21,0.36
Empire - KAZVAIL66,31.91,-110.65,2024-06-21,1.208899974823,2024-06-21,0.36
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-22,12.7199993133545,2024-06-22,0.65
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-22,13.854700088501,2024-06-22,0.65
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-22,1.95959997177124,2024-06-22,0.65
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-22,2.54250001907349,2024-06-22,0.65
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-22,1.94149994850159,2024-06-22,0.65
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-22,4.4672999382019,2024-06-22,0.65
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-22,2.52859997749329,2024-06-22,0.65
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-22,10.0398998260498,2024-06-22,0.65
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-22,5.6023998260498,2024-06-22,0.65
Empire - KAZVAIL66,31.91,-110.65,2024-06-22,19.8341999053955,2024-06-22,0.65
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-23,4.72720003128052,2024-06-23,0.15
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-23,3.32229995727539,2024-06-23,0.15
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-23,9.96719932556152,2024-06-23,0.15
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-23,3.90869998931885,2024-06-23,0.15
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-23,6.75829982757568,2024-06-23,0.15
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-23,2.42449998855591,2024-06-23,0.15
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-23,4.05539989471436,2024-06-23,0.15
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-23,4.89489984512329,2024-06-23,0.15
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-23,4.85619974136353,2024-06-23,0.15
Empire - KAZVAIL66,31.91,-110.65,2024-06-23,4.42079973220825,2024-06-23,0.15
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-24,2.42490005493164,2024-06-24,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-24,1.72939991950989,2024-06-24,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-24,0.446299999952316,2024-06-24,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-24,0.820899963378906,2024-06-24,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-24,0.722699999809265,2024-06-24,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-24,2.84279990196228,2024-06-24,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-24,5.43050003051758,2024-06-24,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-24,0.0,2024-06-24,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-24,4.47279977798462,2024-06-24,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-24,2.00230002403259,2024-06-24,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-25,0.347000002861023,2024-06-25,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-25,0.653199970722198,2024-06-25,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-25,4.09879970550537,2024-06-25,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-25,1.63069999217987,2024-06-25,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-25,2.86349987983704,2024-06-25,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-25,0.861199975013733,2024-06-25,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-25,3.07699990272522,2024-06-25,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-25,0.0006999999750405,2024-06-25,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-25,1.49089992046356,2024-06-25,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-25,0.0,2024-06-25,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-26,0.0,2024-06-26,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-26,0.0,2024-06-26,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-26,0.0,2024-06-26,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-26,0.0,2024-06-26,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-26,0.0,2024-06-26,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-26,0.0,2024-06-26,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-26,0.0,2024-06-26,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-26,0.0,2024-06-26,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-26,0.0,2024-06-26,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-26,0.0,2024-06-26,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-27,0.0,2024-06-27,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-27,0.0,2024-06-27,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-27,0.0093000000342726,2024-06-27,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-27,0.0,2024-06-27,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-27,0.000499999965541,2024-06-27,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-27,0.0,2024-06-27,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-27,0.0,2024-06-27,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-27,0.0,2024-06-27,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-27,0.584299981594086,2024-06-27,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-27,0.0,2024-06-27,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-28,3.73589992523193,2024-06-28,0.46
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-28,8.28880023956299,2024-06-28,0.46
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-28,0.595499992370605,2024-06-28,0.46
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-28,1.44690001010895,2024-06-28,0.46
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-28,1.09009993076324,2024-06-28,0.46
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-28,1.55030000209808,2024-06-28,0.46
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-28,1.35719990730286,2024-06-28,0.46
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-28,0.446299999952316,2024-06-28,0.46
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-28,6.14179992675781,2024-06-28,0.46
Empire - KAZVAIL66,31.91,-110.65,2024-06-28,0.683299958705902,2024-06-28,0.46
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-29,8.96479988098145,2024-06-29,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-29,11.8496999740601,2024-06-29,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-29,10.1912994384766,2024-06-29,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-29,7.53090000152588,2024-06-29,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-29,9.32769966125488,2024-06-29,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-29,7.41069984436035,2024-06-29,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-29,11.2943992614746,2024-06-29,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-29,3.50129985809326,2024-06-29,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-29,12.5569000244141,2024-06-29,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-06-29,6.13779973983765,2024-06-29,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-30,2.97309994697571,2024-06-30,0.79
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-30,4.04899978637695,2024-06-30,0.79
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-30,0.572899997234344,2024-06-30,0.79
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-30,1.36129999160767,2024-06-30,0.79
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-30,0.996399998664856,2024-06-30,0.79
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-30,1.73749995231628,2024-06-30,0.79
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-30,2.09949994087219,2024-06-30,0.79
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-30,0.822399973869324,2024-06-30,0.79
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-30,4.02180004119873,2024-06-30,0.79
Empire - KAZVAIL66,31.91,-110.65,2024-06-30,3.0288999080658,2024-06-30,0.79
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-01,20.9939994812012,2024-07-01,0.03
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-01,2.94949984550476,2024-07-01,0.03
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-01,0.674099981784821,2024-07-01,0.03
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-01,1.46119999885559,2024-07-01,0.03
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-01,0.674799978733063,2024-07-01,0.03
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-01,2.69490003585815,2024-07-01,0.03
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-01,1.58019995689392,2024-07-01,0.03
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-01,2.91049981117249,2024-07-01,0.03
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-01,3.81059980392456,2024-07-01,0.03
Empire - KAZVAIL66,31.91,-110.65,2024-07-01,14.9949998855591,2024-07-01,0.03
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-02,0.988699972629547,2024-07-02,0.34
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-02,0.454799979925156,2024-07-02,0.34
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-02,0.419999986886978,2024-07-02,0.34
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-02,1.42429995536804,2024-07-02,0.34
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-02,0.502499997615814,2024-07-02,0.34
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-02,1.61759996414185,2024-07-02,0.34
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-02,1.23239994049072,2024-07-02,0.34
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-02,1.00269997119904,2024-07-02,0.34
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-02,0.0738999992609024,2024-07-02,0.34
Empire - KAZVAIL66,31.91,-110.65,2024-07-02,0.984899997711182,2024-07-02,0.34
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-03,11.4535999298096,2024-07-03,0.05
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-03,3.24019980430603,2024-07-03,0.05
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-03,3.29690003395081,2024-07-03,0.05
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-03,3.06970000267029,2024-07-03,0.05
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-03,2.57379984855652,2024-07-03,0.05
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-03,2.95579981803894,2024-07-03,0.05
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-03,0.97189998626709,2024-07-03,0.05
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-03,7.64649963378906,2024-07-03,0.05
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-03,3.58439993858337,2024-07-03,0.05
Empire - KAZVAIL66,31.91,-110.65,2024-07-03,9.87090015411377,2024-07-03,0.05
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-04,0.0,2024-07-04,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-04,0.0,2024-07-04,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-04,0.0,2024-07-04,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-04,0.0,2024-07-04,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-04,0.0,2024-07-04,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-04,0.0,2024-07-04,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-04,0.0,2024-07-04,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-04,0.0,2024-07-04,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-04,0.0,2024-07-04,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-07-04,0.0,2024-07-04,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-05,0.0,2024-07-05,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-05,0.0,2024-07-05,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-05,0.0,2024-07-05,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-05,0.0,2024-07-05,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-05,0.0,2024-07-05,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-05,0.0,2024-07-05,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-05,0.0,2024-07-05,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-05,0.0,2024-07-05,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-05,0.0,2024-07-05,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-07-05,0.0,2024-07-05,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-06,0.0,2024-07-06,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-06,0.0,2024-07-06,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-06,0.0,2024-07-06,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-06,0.0,2024-07-06,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-06,0.0,2024-07-06,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-06,0.0,2024-07-06,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-06,0.0,2024-07-06,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-07-06,0.0,2024-07-06,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-07-06,0.0,2024-07-06,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-07-06,0.0,2024-07-06,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-07-07,0.0,2024-07-07,0.0
Florida Station - KAZGREEN15,31.76,-110.85,2024-07-07,0.0,2024-07-07,0.0
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-07-07,0.0,2024-07-07,0.0
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-07-07,0.0,2024-07-07,0.0
Quintas - KAZSAHUA55,31.94,-110.99,2024-07-07,0.0,2024-07-07,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-07-07,0.0,2024-07-07,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-07-07,0.0,2024-07-07,0.0
